id,title,imdb_id,tmdb_id,plot,genres,themes
16587,14 Peaks: Nothing Is Impossible,tt14079374,890825,"The documentary begins on April 23, 2019, with Purja attempting Annapurna, statistically, the most dangerous eight-thousander. Purja joins with Canadian climber Don Bowie who has failed several times on Annapurna. However, Purja encourages Bowie to come with his team and they are successful summiting on 23 April, with Bowie saying ""This guy believed they were gonna do it, and they pushed thru"". The following day, Purja returns up the mountain to rescue a stricken climber (later identified as Malaysian climber Wui Kin Chin) which is successful (although Chin would die days later in Singapore). The rescue meant Purja lost his ""weather window"" for Dhaulagiri, which his team summits in bad weather on 12 May. Purja then summits Kanchenjunga on 15 May in a single 22-hour push passing all camps. While descending from the summit, at 8,450 m (27,720 ft) and still in the death zone, Purja and his team encounter two stricken Indian climbers (later identified as Kuntal Karar and Biplab Baidya); despite giving them all their oxygen and waiting for 12 hours for help which never arrives, one dies in Purja's arms, while the other succumbs at camp 4 – Purja suffers HACE helping a third lost climber. Behind schedule and questioning himself after the deaths on Annapurna and Kanchenjunga, Purja summits the three neighboring eight-thousanders of Everest on 22 May, Lhotse on 22 May, and Makalu on 24 May, in a record 48-hour push, taking a photograph of a large queue that had formed at the Hillary Step on Everest, which went viral and was re-printed on the front of the New York Times. The film breaks back to the period before the climbing started, with interviews from Purja's wife and brothers about his early life and career in the Gurkas and the Special Boat Squadron (SBS), and the sacrifices and financial risks that Purja took to create Project Possible. We also learn that his mother is unwell, and of a near-death experience from a sniper bullet to the face while on duty with the SBS. Purja tells the camera: ""I always say to myself, I'm not going to die today. Maybe tomorrow, but not today"". When Purja arrives at K2 (also one of the most dangerous eight-thousanders), spirits at Base Camp are very low, and high levels of avalanches meant that most teams are preparing to abandon their climbs. Purja's team breaks out some bottles and has a party to lift spirits. The next day, Purja and his team begin climbing K2 and lay down fixed ropes in the dangerous Bottleneck section of the climb at 1 am (when the snow is hardest and at its most stable). Purja summits K2 on 24 July, and over the next two days, 24 other climbers use the fixed ropes laid down by his team to summit the mountain. Two days later, Purja summits Broad Peak on 26 July, thus completing a 23-day push to climb the 5 eight-thousanders in the Karakoram. He then returns to summit Cho Oyu on 23 September, and Manaslu on 27 September. He then spends a few weeks lobbying Nepali politicians to help him secure a permit from the Chinese to climb Shishapangma in Tibet, which he successfully summits on 29 October 2019. Purja calls his now dying mother from the summit ""we did it"".","['documentary film', 'sport film']",[]
10489,15 Minutes,tt0179626,2749,"Two ex-convicts arrive in the US to claim their share of a European bank heist, but are denied their cut. Desperate, they commit a series of murders and frame a cop for the crimes, leading to a cat-and-mouse game with the real killer's eventual exposure.","['action film', 'buddy cop film', 'crime film', 'drama film', 'thriller film']","['Cat and mouse game', 'Crime and punishment', 'Dark humor', 'Fatal obsession', 'Killing for revenge', 'Shifting allegiances', 'Vigilante justice']"
7753,15 Minutes of War,tt8060774,484638,"A school bus is taken hostage at the Somali border in February 1976, prompting a daring rescue operation by French counter-terrorism unit GIGN.","['action film', 'drama film']","['Border standoff', 'Counter-terrorist ops', 'French military action', 'Heroic rescue attempt', 'High-stakes tension']"
7432,16 and Missing,tt5038216,362244,N/A,['thriller'],[]
1052,16 ans... ou presque,tt2947742,242673,N/A,['comedy film'],[]
3057,16 Blocks,tt0450232,2207,"A burned-out NYPD detective must escort a witness through the city while dealing with his own corruption case and personal demons. As they navigate the system, an unlikely friendship forms between the two men. The detective ultimately testifies against his corrupt colleagues, leading to a surprising outcome for both him and the witness.","['action film', 'buddy cop film', 'crime film', 'drama film']","['Binge-watching marathon', 'Corruption exposed', 'Crime drama night', 'Friendship forms under pressure', 'Justice served', 'Personal growth through trial', 'Redemption story', 'Unlikely alliances']"
4375,16 levers de soleil,tt8806874,544522,N/A,['documentary film'],[]
4952,16 Wishes,tt1646876,40205,"Abby Jensen discovers that her magical wish list is coming true with the help of Celeste, a mysterious figure who appears whenever a wish is granted. As Abby's wishes are fulfilled, she must navigate the consequences of adulthood and learn to appreciate the people in her life. With the help of her friends Krista and Jay, Abby finds a way to restore their friendships and fulfill her own dreams. In the end, Abby learns that true happiness comes from within.","['family film', 'fantasy film', 'teen film']","['Binge-watching marathon', 'Coming-of-age journey', 'Feel-good movie night', 'Redemption and forgiveness', 'Spontaneous wish fulfillment', 'The power of friendship']"
1194,17 Again,tt0974661,16996,"A man, struggling to reconnect with his family after a divorce, discovers he can time-travel back to his 17-year-old self. He uses this ability to relive memories and fix past mistakes, but ultimately learns that being with the right person is more important than personal success.","['coming-of-age film', 'fantasy film', 'romantic comedy film', 'teen film']","['Consequences of past choices', ""Finding one's true path"", 'Redemption through love', 'Rekindling the flame', 'The power of nostalgia']"
8866,17 Girls,tt1860152,87368,"A group of teenage girls in Lorient, France, find themselves pregnant after a night of partying, leading to controversy and rebellion against their families' expectations. As the girls try to navigate their new reality, they form an unlikely community to support each other. The story explores themes of female empowerment, friendship, and the challenges of growing up.",['drama film'],"['Becoming Mums', 'Breaking Free from Expectations', 'Empowered Women Rise', 'Raising Your Own Rules', 'Rebel Girl Squad', 'Sisterhood and Solidarity', 'Unconventional Family Structures']"
15949,1814,tt1183658,369126,N/A,"['adventure film', 'crime film', 'historical film']",[]
17080,"1898, Our Last Men in the Philippines",tt5698568,403357,"Three months later, the 2nd Expeditionary Battalion led by Captain Enrique de las Morenas y Fossí and Lieutenant Martín Cerezo is sent from Manila to retake the village. Despite being informed by Brother Carmelo of the San Luís Obispo de Tolosa church in Baler that the rebels have left, Cerezo takes no chances and orders his men to proceed with caution. Upon their arrival, they meet Sergeant Jimeno Costa, a survivor of the massacre, and Teresa, a villager who claims to have no qualms with the Spanish Empire. He confides with Brother Carmelo, who shares opium with him to relieve their pain. As Manila is under siege, supplies to the battalion have been cut off. On 30 June 1898, Tagalog rebels attack the battalion, forcing them to retreat into the church. As Juan attempts to convince the battalion that they are fighting for a lost cause, Morenas succumbs to beriberi that night, leaving Cerezo in charge of the men. Teresa and the village women bring oranges and the latest newspapers to the church as a peace offering, leading to an argument between Cerezo and Costa over the fate of the battalion. On 31 December, Brother Carmelo dies of beriberi. Cerezo leads Costa and some cadets to sabotage the rebels' cannon, but an erratic Carlos goes further by stealing the village's food and burning the surrounding houses before retreating back to the church. On 18 May 1899, after Carlos emerges from his rehabilitation, Lieutenant Colonel Cristóbal Aguilar y Castañeda, on behalf of Governor-General Diego de los Ríos, arrives at the church to deliver newspapers and orders for the battalion to lay down their arms. Cerezo, however, is still not convinced that Spain has lost its colonies to the U.S., believing that the documents he received are false. Carlos offers to travel back to Manila to verify the news they were receiving, but he is captured by Tagalog forces and brought to Luna, who tells him that Spain had sold the Philippines to the Americans for $20 million, leading to the Philippine–American War. He returns to the church to tell Cerezo what he has learned, but Cerezo still refuses to stand down. That night, Carlos, José, and Carvajal attempt to flee the church, but are caught by Costa, who chops off Carlos' right arm while Cerezo has the other two cadets executed. As his men lay wounded from another gun battle, Cerezo realizes the truth when he reads a personnel transfer article on a newspaper indicating that his friend Francisco Díaz was posted to Málaga. On 2 June, Cerezo has Carlos wave the white flag at the church tower, marking the end of the siege. He gives them a guard of honor, and they part with the words ""it has been four centuries, lieutenant."" Carlos is given a letter of exemplary conduct by Cerezo, but he threatens to tell the Spanish authorities what his superior did to his battalion. Disillusioned by the ordeal he faced, he throws away his art book before he and the surviving members of the battalion leave the church.","['drama film', 'historical film', 'war film']",[]
